base_feature,tuned_feature,decoder_cosine,base_frequency,tuned_frequency,frequency_delta,frequency_delta_abs,base_mean_activation,tuned_mean_activation,mean_activation_delta,category
2366,2366,0.9994555,0.01055,0.015,0.00445,0.00445,0.00040980682,0.00063544855,0.00022564174,stable
4770,4770,0.9994556,0.01736,0.01728,-8.000061e-05,8.000061e-05,0.010599509,0.010953587,0.00035407767,stable
2724,2724,0.99945587,0.01649,0.013119999,-0.00337,0.00337,0.0030233928,0.0019556081,-0.0010677846,stable
3212,3212,0.9994559,0.00049999997,0.00039,-0.000109999964,0.000109999964,1.2064861e-05,1.09808e-05,-1.0840613e-06,stable
4394,4394,0.999456,0.01749,0.01706,-0.00042999908,0.00042999908,0.0050277347,0.006204541,0.0011768062,stable
2096,2096,0.9994561,0.01757,0.017269999,-0.00030000135,0.00030000135,0.007319214,0.0058819507,-0.0014372631,stable
1084,1084,0.9994564,0.01726,0.0169,-0.00036000088,0.00036000088,0.0060524913,0.0044273576,-0.0016251337,stable
4736,4736,0.9994565,0.00208,0.00068999996,-0.0013900001,0.0013900001,2.7305541e-05,2.27326e-05,-4.572941e-06,stable
3296,3296,0.99945676,0.01162,0.008429999,-0.0031900005,0.0031900005,0.0010233633,0.00017752114,-0.0008458422,stable
3020,3020,0.9994569,0.01306,0.0169,0.0038399994,0.0038399994,0.0013244144,0.0033957902,0.002071376,stable
2788,2788,0.9994574,0.01729,0.01731,1.9999221e-05,1.9999221e-05,0.0049425378,0.0052677207,0.00032518292,stable
879,879,0.9994576,0.01053,0.00968,-0.0008499995,0.0008499995,0.00058231404,0.0004121469,-0.00017016713,stable
427,427,0.99945796,0.01712,0.01671,-0.00040999986,0.00040999986,0.0051097167,0.0039329613,-0.0011767554,stable
3433,3433,0.9994587,0.017099999,0.016719999,-0.0003800001,0.0003800001,0.0030555835,0.0032907696,0.00023518619,stable
5661,5661,0.99945927,0.00099,0.00049,-0.00049999997,0.00049999997,2.682471e-05,1.7742472e-05,-9.082238e-06,stable
317,317,0.9994595,0.01304,0.01036,-0.00268,0.00268,0.0008193058,0.00065308105,-0.00016622472,stable
5058,5058,0.9994595,0.01685,0.01587,-0.000980001,0.000980001,0.0011654826,0.0008778404,-0.00028764218,stable
886,886,0.9994596,0.010489999,0.012139999,0.00165,0.00165,0.0008805724,0.0006848775,-0.00019569491,stable
5979,5979,0.9994598,0.01733,0.01723,-9.999983e-05,9.999983e-05,0.005144935,0.0050065983,-0.00013833679,stable
1690,1690,0.99945986,0.00177,0.00834,0.00657,0.00657,2.8174876e-05,0.00020712176,0.00017894688,stable
3275,3275,0.99945986,0.01735,0.01701,-0.0003399998,0.0003399998,0.0060626995,0.0038435864,-0.002219113,stable
6108,6108,0.99946004,0.013979999,0.014599999,0.00062000006,0.00062000006,0.00095719006,0.0010891672,0.00013197714,stable
4817,4817,0.9994604,0.00857,0.0084999995,-7.000007e-05,7.000007e-05,0.00016193597,0.00022628915,6.435318e-05,stable
4422,4422,0.9994605,0.00881,0.00887,6.0000457e-05,6.0000457e-05,0.0004809104,0.0009961751,0.0005152647,stable
5267,5267,0.9994605,0.00876,0.00839,-0.00036999956,0.00036999956,0.00068023027,0.00025751867,-0.0004227116,stable
2922,2922,0.9994615,0.01152,0.00892,-0.0026000002,0.0026000002,0.0015645244,0.00078731857,-0.0007772058,stable
633,633,0.99946165,0.01633,0.0149799995,-0.0013500005,0.0013500005,0.0013480812,0.0007065136,-0.0006415676,stable
1674,1674,0.99946195,0.01747,0.01699,-0.00047999993,0.00047999993,0.0054986123,0.0059877518,0.00048913946,stable
5716,5716,0.9994622,0.008979999,0.00912,0.00014000013,0.00014000013,0.0004157437,0.00044225913,2.6515423e-05,stable
3299,3299,0.9994625,0.01504,0.01497,-7.000007e-05,7.000007e-05,0.00082704047,0.00086266827,3.5627803e-05,stable
3216,3216,0.9994627,0.01587,0.0016399999,-0.01423,0.01423,0.0008554901,2.7420267e-05,-0.0008280698,stable
1254,1254,0.99946284,0.00919,0.00885,-0.0003399998,0.0003399998,0.00042502114,0.00038327402,-4.1747116e-05,stable
2524,2524,0.99946284,0.01731,0.01684,-0.0004699994,0.0004699994,0.0050248425,0.0033805505,-0.0016442919,stable
660,660,0.9994631,0.01732,0.01712,-0.00019999966,0.00019999966,0.0066880356,0.0054074256,-0.00128061,stable
5906,5906,0.9994632,0.00087,0.00087999995,9.99996e-06,9.99996e-06,2.5356398e-05,2.6216254e-05,8.598563e-07,stable
2343,2343,0.99946344,0.01457,0.013259999,-0.0013100002,0.0013100002,0.0015652253,0.001347474,-0.00021775125,stable
2635,2635,0.99946344,0.015369999,0.01309,-0.0022799997,0.0022799997,0.0017933414,0.0014140065,-0.0003793349,stable
1186,1186,0.99946356,0.01625,0.01177,-0.0044799997,0.0044799997,0.0011856407,0.000484419,-0.0007012217,stable
5080,5080,0.99946356,0.016619999,0.00799,-0.008629999,0.008629999,0.0016763809,0.00012284174,-0.0015535392,stable
1624,1624,0.99946404,0.00828,0.01069,0.0024100002,0.0024100002,0.00011116957,0.0001668325,5.566293e-05,stable
1141,1141,0.9994647,0.0004,0.00043,2.9999996e-05,2.9999996e-05,1.3371196e-05,1.4606466e-05,1.2352702e-06,stable
3282,3282,0.99946475,0.01612,0.0166,0.00047999993,0.00047999993,0.0021268355,0.0028029522,0.0006761167,stable
3594,3594,0.99946487,0.01704,0.016479999,-0.00056000054,0.00056000054,0.0022686855,0.0021740538,-9.463169e-05,stable
104,104,0.9994651,0.01416,0.00969,-0.00447,0.00447,0.0016395765,0.0010123907,-0.0006271858,stable
970,970,0.9994652,0.01594,0.0123499995,-0.0035899999,0.0035899999,0.0013156983,0.00084258604,-0.00047311222,stable
4928,4928,0.9994652,0.00865,0.00839,-0.00026000012,0.00026000012,0.0011416512,0.0007055693,-0.0004360819,stable
2410,2410,0.9994665,0.0173,0.01683,-0.00047000125,0.00047000125,0.005163716,0.004297023,-0.000866693,stable
2624,2624,0.99946654,0.01709,0.01688,-0.0002100002,0.0002100002,0.005894246,0.00639315,0.0004989039,stable
3280,3280,0.999467,0.017679999,0.016999999,-0.0006799996,0.0006799996,0.0021349879,0.0013337189,-0.00080126897,stable
5954,5954,0.99946713,0.00851,0.00826,-0.0002500005,0.0002500005,0.0010412453,0.00087497727,-0.00016626803,stable
616,616,0.99946856,0.01707,0.017199999,0.0001299996,0.0001299996,0.007949613,0.006785615,-0.0011639982,stable
1702,1702,0.99946886,0.0088599995,0.00091999996,-0.00794,0.00794,0.0003962065,3.177618e-05,-0.00036443034,stable
351,351,0.9994689,0.01286,0.0089,-0.0039600004,0.0039600004,0.0013256138,0.00060733047,-0.00071828335,stable
5389,5389,0.9994689,0.017169999,0.01585,-0.0013199989,0.0013199989,0.002226293,0.0018345158,-0.00039177726,stable
393,393,0.99946916,0.00877,0.0145,0.0057299994,0.0057299994,0.00063499593,0.0012483061,0.0006133102,stable
4481,4481,0.99946964,0.016889999,0.01661,-0.0002799984,0.0002799984,0.0018408946,0.0015799184,-0.00026097614,stable
5693,5693,0.99946964,0.0089,0.008719999,-0.00018000044,0.00018000044,0.0010982739,0.0010879578,-1.0316144e-05,stable
6139,6139,0.99946964,0.01756,0.01719,-0.00036999956,0.00036999956,0.0031918725,0.0028769018,-0.00031497073,stable
4888,4888,0.99946976,0.01487,0.01208,-0.0027900003,0.0027900003,0.0013421762,0.0010028153,-0.0003393609,stable
559,559,0.99947023,0.01746,0.01705,-0.00040999986,0.00040999986,0.007538917,0.0058495444,-0.0016893726,stable
4916,4916,0.99947035,0.00961,0.009219999,-0.00039000064,0.00039000064,0.0010235346,0.0007609027,-0.00026263186,stable
5687,5687,0.9994706,0.017649999,0.017409999,-0.00023999996,0.00023999996,0.0086971,0.008391957,-0.00030514318,stable
2031,2031,0.9994707,0.015689999,0.01667,0.000980001,0.000980001,0.0019717421,0.0033149286,0.0013431865,stable
1388,1388,0.9994713,0.01731,0.01697,-0.0003399998,0.0003399998,0.005814705,0.0063286815,0.00051397644,stable
561,561,0.9994714,0.01158,0.01671,0.0051300004,0.0051300004,0.00090057205,0.0021950845,0.0012945124,stable
4298,4298,0.9994716,0.013189999,0.0132,1.0000542e-05,1.0000542e-05,0.001368131,0.0012436163,-0.00012451469,stable
4886,4886,0.9994718,0.00317,0.00481,0.0016399999,0.0016399999,3.8789705e-05,3.729005e-05,-1.4996549e-06,stable
1152,1152,0.9994719,0.01833,0.01795,-0.0003800001,0.0003800001,0.0117561985,0.011071426,-0.0006847726,stable
1138,1138,0.9994725,0.01722,0.01365,-0.0035699997,0.0035699997,0.0026717815,0.0015416363,-0.0011301452,stable
5586,5586,0.9994726,0.017339999,0.01719,-0.00014999881,0.00014999881,0.0049273423,0.0035078633,-0.001419479,stable
686,686,0.9994734,0.017199999,0.015009999,-0.0021899994,0.0021899994,0.00299599,0.001386782,-0.001609208,stable
774,774,0.99947345,0.00849,0.008429999,-6.0000457e-05,6.0000457e-05,0.000935632,0.00026654796,-0.000669084,stable
1963,1963,0.99947375,0.0101499995,0.009939999,-0.0002100002,0.0002100002,0.0005332244,0.00033803144,-0.00019519293,stable
6141,6141,0.9994739,0.009149999,0.00893,-0.00021999981,0.00021999981,0.0009892718,0.00080764585,-0.00018162595,stable
5232,5232,0.99947435,0.00883,0.00869,-0.00014000013,0.00014000013,0.00078037963,0.0008484696,6.808998e-05,stable
204,204,0.9994747,0.0088599995,0.00911,0.0002500005,0.0002500005,0.0011555641,0.0010771847,-7.837941e-05,stable
2596,2596,0.9994749,0.01559,0.01466,-0.0009300001,0.0009300001,0.0016592575,0.0016993969,4.013942e-05,stable
4058,4058,0.9994749,0.01749,0.01707,-0.0004200004,0.0004200004,0.007762543,0.006332398,-0.001430145,stable
5129,5129,0.9994751,0.017169999,0.012069999,-0.0050999997,0.0050999997,0.003414097,0.0016956031,-0.0017184939,stable
253,253,0.99947524,0.0155299995,0.013739999,-0.0017900001,0.0017900001,0.00096289394,0.0004914311,-0.00047146284,stable
5704,5704,0.9994756,0.01766,0.01726,-0.00039999932,0.00039999932,0.0035644872,0.0028784282,-0.000686059,stable
201,201,0.99947596,0.00725,0.0009,-0.00635,0.00635,9.75121e-05,3.1518262e-05,-6.599384e-05,stable
170,170,0.999476,0.01606,0.01538,-0.0006800005,0.0006800005,0.0021705423,0.002325642,0.00015509967,stable
3391,3391,0.9994761,0.00866,0.00923,0.00057000015,0.00057000015,0.00026271146,0.00044753478,0.00018482332,stable
3817,3817,0.9994761,0.017749999,0.01743,-0.0003199987,0.0003199987,0.010793479,0.010606188,-0.00018729083,stable
3205,3205,0.9994765,0.01773,0.01585,-0.0018799994,0.0018799994,0.0014587201,0.0008902739,-0.0005684462,stable
5011,5011,0.9994769,0.017339999,0.017169999,-0.0001699999,0.0001699999,0.010582694,0.010039852,-0.00054284185,stable
3272,3272,0.999477,0.01752,0.017239999,-0.00028000027,0.00028000027,0.0042641186,0.0059259497,0.001661831,stable
1272,1272,0.9994775,0.0139999995,0.01002,-0.0039799996,0.0039799996,0.0015316196,0.0011918929,-0.00033972668,stable
3011,3011,0.9994775,0.01706,0.016719999,-0.00034000166,0.00034000166,0.003055188,0.0030575623,2.374174e-06,stable
5082,5082,0.999478,0.00102,0.00078999996,-0.00023,0.00023,3.769421e-05,2.701989e-05,-1.0674321e-05,stable
5819,5819,0.99947834,0.01277,0.00957,-0.0032000002,0.0032000002,0.00069661177,0.00036207793,-0.00033453383,stable
3158,3158,0.9994784,0.015199999,0.0155299995,0.00033000018,0.00033000018,0.0016188829,0.0017833734,0.00016449054,stable
3386,3386,0.99947894,0.01241,0.00911,-0.0033,0.0033,0.0017823166,0.00047957525,-0.0013027414,stable
779,779,0.99947906,0.0088,0.00878,-2.0000152e-05,2.0000152e-05,0.0007374158,0.00039376417,-0.00034365163,stable
5190,5190,0.9994793,0.01698,0.0169,-8.000061e-05,8.000061e-05,0.0050938865,0.004271627,-0.0008222596,stable
4048,4048,0.9994797,0.00857,0.00062999997,-0.00794,0.00794,0.0007858795,2.0349913e-05,-0.0007655296,stable
3738,3738,0.99948025,0.01731,0.01698,-0.00032999925,0.00032999925,0.0058629015,0.0060417014,0.00017879996,stable
1711,1711,0.99948037,0.016579999,0.01478,-0.0017999988,0.0017999988,0.001743818,0.00095388805,-0.00078993,stable
802,802,0.9994806,0.01616,0.01492,-0.0012400001,0.0012400001,0.0011816905,0.0009659,-0.00021579047,stable
3129,3129,0.9994806,0.00192,0.0010299999,-0.00089,0.00089,3.9110797e-05,3.406556e-05,-5.0452363e-06,stable
2114,2114,0.9994807,0.01773,0.0174,-0.00032999925,0.00032999925,0.0029417302,0.0034583858,0.0005166556,stable
2871,2871,0.99948084,0.01088,0.01313,0.00225,0.00225,0.000549988,0.0009162866,0.0003662986,stable
509,509,0.99948096,0.01016,0.01397,0.0038099997,0.0038099997,0.0013108117,0.0018159905,0.0005051788,stable
289,289,0.9994813,0.0012599999,0.00483,0.0035700002,0.0035700002,4.289111e-05,4.339883e-05,5.0771996e-07,stable
2747,2747,0.9994817,0.017789999,0.01753,-0.0002599992,0.0002599992,0.0076548415,0.0071172155,-0.000537626,stable
4850,4850,0.9994818,0.01746,0.017129999,-0.00033000112,0.00033000112,0.0038208677,0.0028204229,-0.0010004449,stable
5815,5815,0.9994825,0.00983,0.01126,0.0014300002,0.0014300002,0.0010644621,0.0010292102,-3.5251956e-05,stable
4647,4647,0.99948275,0.01263,0.011419999,-0.0012100004,0.0012100004,0.0011046485,0.0009629484,-0.00014170003,stable
5510,5510,0.999483,0.009219999,0.009099999,-0.00011999998,0.00011999998,0.0007504988,0.00052284566,-0.00022765313,stable
4961,4961,0.9994831,0.008789999,0.0087,-8.999929e-05,8.999929e-05,0.0007523246,0.000275751,-0.0004765736,stable
1943,1943,0.9994833,0.00084999995,0.00832,0.00747,0.00747,2.8797716e-05,0.00019653617,0.00016773846,stable
3435,3435,0.9994836,0.00091,0.00064,-0.00027000002,0.00027000002,2.957436e-05,1.8699646e-05,-1.0874714e-05,stable
880,880,0.99948376,0.017129999,0.01707,-5.9999526e-05,5.9999526e-05,0.003762818,0.0042250454,0.0004622275,stable
4522,4522,0.999485,0.01685,0.01653,-0.00032000057,0.00032000057,0.0024396626,0.0025901697,0.00015050708,stable
5717,5717,0.999485,0.01089,0.01041,-0.00047999993,0.00047999993,0.0009999707,0.00091156,-8.8410685e-05,stable
5156,5156,0.99948597,0.01739,0.016169999,-0.0012200009,0.0012200009,0.0035699438,0.0022240719,-0.001345872,stable
4501,4501,0.99948674,0.01694,0.0173,0.00036000088,0.00036000088,0.002094475,0.0035587426,0.0014642675,stable
1926,1926,0.9994868,0.014699999,0.01325,-0.0014499994,0.0014499994,0.00096659246,0.00080359716,-0.0001629953,stable
81,81,0.9994873,0.00869,0.00854,-0.00014999975,0.00014999975,0.00025130482,0.0006853985,0.0004340937,stable
2103,2103,0.9994875,0.0169,0.016449999,-0.00045000017,0.00045000017,0.0027540764,0.0018401922,-0.00091388414,stable
3528,3528,0.99948776,0.01359,0.00851,-0.0050799996,0.0050799996,0.0021608383,0.0010866963,-0.001074142,stable
2663,2663,0.999488,0.01016,0.01004,-0.00011999998,0.00011999998,0.001410639,0.0012511545,-0.00015948457,stable
5026,5026,0.99948823,0.00881,0.00084,-0.00797,0.00797,0.00019229518,2.816229e-05,-0.00016413289,stable
2605,2605,0.99948835,0.00104,0.00864,0.0075999997,0.0075999997,4.3210606e-05,0.0003684313,0.0003252207,stable
28,28,0.9994885,0.012,0.01201,9.9996105e-06,9.9996105e-06,0.00085732894,0.00083581806,-2.1510874e-05,stable
2301,2301,0.9994885,0.01253,0.00606,-0.00647,0.00647,0.0009809557,6.479433e-05,-0.00091616134,stable
4241,4241,0.9994885,0.00087999995,0.0024299999,0.0015499999,0.0015499999,3.39643e-05,2.6272246e-05,-7.692055e-06,stable
1784,1784,0.9994887,0.015199999,0.012709999,-0.0024899999,0.0024899999,0.002012783,0.0014695007,-0.00054328225,stable
2791,2791,0.9994893,0.01754,0.015829999,-0.0017100014,0.0017100014,0.0020513039,0.0015895336,-0.00046177022,stable
4711,4711,0.9994893,0.01632,0.01629,-2.9999763e-05,2.9999763e-05,0.0013821817,0.0018588769,0.00047669525,stable
5885,5885,0.9994893,0.00105,0.00088999997,-0.00016,0.00016,3.7235306e-05,3.1436663e-05,-5.7986435e-06,stable
5878,5878,0.9994899,0.00932,0.00871,-0.00061000045,0.00061000045,0.0005984199,0.0005367532,-6.166671e-05,stable
6133,6133,0.99949014,0.0088,0.00962,0.0008199997,0.0008199997,0.0005227683,0.001110784,0.0005880157,stable
2620,2620,0.99949044,0.01728,0.01738,9.999983e-05,9.999983e-05,0.003811521,0.0044053467,0.0005938257,stable
621,621,0.9994905,0.0016699999,0.013169999,0.011499999,0.011499999,5.1568673e-05,0.00020333995,0.00015177128,stable
3651,3651,0.9994906,0.0167,0.01671,1.0000542e-05,1.0000542e-05,0.003097237,0.0031655633,6.832625e-05,stable
6120,6120,0.99949074,0.01719,0.01694,-0.0002500005,0.0002500005,0.0034274664,0.00478926,0.0013617938,stable
109,109,0.9994909,0.01596,0.00849,-0.0074700005,0.0074700005,0.0017140366,0.0005461635,-0.0011678732,stable
5898,5898,0.99949133,0.009219999,0.01084,0.0016200002,0.0016200002,0.00066697574,0.00082284946,0.00015587371,stable
4533,4533,0.9994915,0.012159999,0.01627,0.004110001,0.004110001,0.0015135235,0.0021147153,0.0006011918,stable
6078,6078,0.9994916,0.016409999,0.0162,-0.00020999834,0.00020999834,0.0017347259,0.0020565204,0.00032179453,stable
3393,3393,0.9994918,0.0013199999,0.0065699997,0.00525,0.00525,2.587248e-05,4.781576e-05,2.194328e-05,stable
2554,2554,0.99949193,0.00075999997,0.00052,-0.00023999996,0.00023999996,2.0205936e-05,1.3000275e-05,-7.205661e-06,stable
4971,4971,0.999492,0.0048499997,0.0077,0.0028500003,0.0028500003,4.3730677e-05,0.000105389896,6.1659215e-05,stable
4198,4198,0.99949205,0.01019,0.00864,-0.0015500002,0.0015500002,0.0009778998,0.00042539474,-0.000552505,stable
6106,6106,0.99949205,0.01736,0.01705,-0.00031000003,0.00031000003,0.0023266599,0.0013865203,-0.0009401395,stable
4168,4168,0.9994927,0.00127,0.0088599995,0.0075899996,0.0075899996,3.0495205e-05,0.00044302057,0.00041252538,stable
2588,2588,0.999493,0.00956,0.00849,-0.0010700002,0.0010700002,0.0011443795,0.00066999317,-0.00047438632,stable
64,64,0.99949336,0.0131,0.01019,-0.0029100003,0.0029100003,0.001408399,0.0011898123,-0.00021858665,stable
2217,2217,0.999494,0.01664,0.01605,-0.0005900003,0.0005900003,0.0031105117,0.0029215077,-0.000189004,stable
3266,3266,0.9994941,0.00453,0.00117,-0.00336,0.00336,4.5553148e-05,2.8972348e-05,-1.65808e-05,stable
5738,5738,0.9994942,0.015009999,0.0152199995,0.0002100002,0.0002100002,0.00075319374,0.00075900386,5.810114e-06,stable
2614,2614,0.9994948,0.01164,0.00988,-0.0017600004,0.0017600004,0.0009887576,0.0007121602,-0.0002765974,stable
115,115,0.9994951,0.01732,0.01708,-0.00023999996,0.00023999996,0.008724375,0.008501267,-0.00022310764,stable
2999,2999,0.99949515,0.00963,0.008669999,-0.0009600008,0.0009600008,0.00045161802,0.00010717933,-0.00034443868,stable
1471,1471,0.9994955,0.01701,0.01677,-0.00023999996,0.00023999996,0.008744142,0.008409437,-0.00033470523,stable
310,310,0.99949557,0.01231,0.01253,0.00021999981,0.00021999981,0.0005704107,0.00081737794,0.00024696725,stable
1661,1661,0.99949557,0.008429999,0.008429999,0.0,0.0,0.00050637365,0.0004618916,-4.4482033e-05,stable
1444,1444,0.9994958,0.01764,0.0174,-0.00023999996,0.00023999996,0.0067786644,0.005895225,-0.00088343956,stable
398,398,0.9994962,0.0116,0.0112499995,-0.00035000034,0.00035000034,0.0003832389,0.00023036938,-0.00015286951,stable
6020,6020,0.9994962,0.01721,0.01547,-0.0017399993,0.0017399993,0.0032538967,0.0022305374,-0.0010233594,stable
1803,1803,0.9994967,0.01711,0.016619999,-0.0004900005,0.0004900005,0.004406029,0.004642049,0.00023601996,stable
5369,5369,0.9994968,0.017439999,0.01731,-0.0001299996,0.0001299996,0.0034629863,0.004705609,0.0012426225,stable
5883,5883,0.9994971,0.01718,0.017339999,0.00015999936,0.00015999936,0.010079659,0.009196007,-0.0008836519,stable
2479,2479,0.9994972,0.01697,0.01668,-0.00028999895,0.00028999895,0.0042196317,0.0032541514,-0.0009654802,stable
2347,2347,0.99949723,0.01839,0.017959999,-0.00043000095,0.00043000095,0.004056668,0.003834685,-0.00022198283,stable
3825,3825,0.9994981,0.017269999,0.01712,-0.00014999881,0.00014999881,0.008363194,0.00858812,0.00022492651,stable
498,498,0.9994986,0.012259999,0.012,-0.0002599992,0.0002599992,0.0014711713,0.0012237864,-0.0002473849,stable
2651,2651,0.9994993,0.01376,0.00897,-0.0047899997,0.0047899997,0.0014967959,0.00090485427,-0.00059194164,stable
4448,4448,0.9994999,0.00945,0.012259999,0.0028099995,0.0028099995,0.00077942107,0.00092589157,0.0001464705,stable
5023,5023,0.99950004,0.0138799995,0.00858,-0.0052999994,0.0052999994,0.0016449819,0.0007567554,-0.0008882265,stable
3043,3043,0.9995003,0.00062,0.0009999999,0.00037999992,0.00037999992,1.7861938e-05,1.7595228e-05,-2.6670932e-07,stable
478,478,0.99950045,0.01497,0.01548,0.0005099997,0.0005099997,0.0012721573,0.0015432002,0.00027104293,stable
3176,3176,0.99950117,0.01691,0.01684,-7.000007e-05,7.000007e-05,0.002358151,0.0026836141,0.00032546325,stable
4200,4200,0.9995016,0.01728,0.01709,-0.00018999912,0.00018999912,0.0036089483,0.0042451704,0.0006362221,stable
1263,1263,0.99950206,0.01747,0.00967,-0.0078000007,0.0078000007,0.0015351132,0.0003482893,-0.0011868239,stable
3440,3440,0.9995028,0.01356,0.01172,-0.00184,0.00184,0.0019344775,0.0014812866,-0.00045319088,stable
5366,5366,0.9995032,0.01628,0.016549999,0.00026999973,0.00026999973,0.0027544084,0.0040309574,0.001276549,stable
1174,1174,0.99950343,0.01746,0.01711,-0.00035000034,0.00035000034,0.0035494866,0.0032661166,-0.00028337003,stable
